"","accession","omimid"
"23913","HMDB0092132",302060
"23914","HMDB0092133",302060
"23915","HMDB0092134",302060
"23916","HMDB0092135",302060
"23917","HMDB0092136",302060
"23918","HMDB0092137",302060
"23919","HMDB0092138",302060
"23920","HMDB0092139",302060
"23921","HMDB0092140",302060
"23922","HMDB0092141",302060
"23923","HMDB0092142",302060
"23924","HMDB0092143",302060
"23925","HMDB0092144",302060
"23926","HMDB0092145",302060
"23927","HMDB0092146",302060
"23928","HMDB0092147",302060
"23929","HMDB0092148",302060
"23930","HMDB0092149",302060
"23931","HMDB0092150",302060
"23932","HMDB0092151",302060
"23933","HMDB0092152",302060
"23934","HMDB0092153",302060
"23935","HMDB0092154",302060
"23936","HMDB0092155",302060
"23937","HMDB0092156",302060
"23938","HMDB0092157",302060
"23939","HMDB0092158",302060
"23940","HMDB0092159",302060
"23941","HMDB0092160",302060
"23942","HMDB0092161",302060
"23943","HMDB0092162",302060
"23944","HMDB0092163",302060
"23945","HMDB0092164",302060
"23946","HMDB0092165",302060
"23947","HMDB0092166",302060
"23948","HMDB0092167",302060
"23949","HMDB0092168",302060
"23950","HMDB0092169",302060
"23951","HMDB0092170",302060
"23952","HMDB0092171",302060
"23953","HMDB0092172",302060
"23954","HMDB0092173",302060
"23955","HMDB0092174",302060
"23956","HMDB0092175",302060
"23957","HMDB0092176",302060
"23958","HMDB0092177",302060
"23959","HMDB0092178",302060
"23960","HMDB0092179",302060
"23961","HMDB0092180",302060
"23962","HMDB0092181",302060
"23963","HMDB0092182",302060
"23964","HMDB0092183",302060
"23965","HMDB0092184",302060
"23966","HMDB0092185",302060
"23967","HMDB0092186",302060
"23968","HMDB0092187",302060
"23969","HMDB0092188",302060
"23970","HMDB0092189",302060
"23971","HMDB0092190",302060
"23972","HMDB0092191",302060
"23973","HMDB0092192",302060
"23974","HMDB0092193",302060
"23975","HMDB0092194",302060
"23976","HMDB0092195",302060
"23977","HMDB0092196",302060
"23978","HMDB0092197",302060
"23979","HMDB0092198",302060
"23980","HMDB0092199",302060
"23981","HMDB0092200",302060
"23982","HMDB0092201",302060
"23983","HMDB0092202",302060
"23984","HMDB0092203",302060
"23985","HMDB0092204",302060
"23986","HMDB0092205",302060
"23987","HMDB0092206",302060
"23988","HMDB0092207",302060
"23989","HMDB0092208",302060
"23990","HMDB0092209",302060
"23991","HMDB0092210",302060
"23992","HMDB0092211",302060
"23993","HMDB0092212",302060
"23994","HMDB0092213",302060
"23995","HMDB0092214",302060
"23996","HMDB0092215",302060
"23997","HMDB0092216",302060
"23998","HMDB0092217",302060
"23999","HMDB0092218",302060
"24000","HMDB0092219",302060
"24001","HMDB0092220",302060
"24002","HMDB0092221",302060
"24003","HMDB0092222",302060
"24004","HMDB0092223",302060
"24005","HMDB0092224",302060
"24006","HMDB0092225",302060
"24007","HMDB0092226",302060
"24008","HMDB0092227",302060
"24009","HMDB0092228",302060
"24010","HMDB0092229",302060
"24011","HMDB0092230",302060
"24012","HMDB0092231",302060
"24013","HMDB0092232",302060
"24014","HMDB0092233",302060
"24015","HMDB0092234",302060
"24016","HMDB0092235",302060
"24017","HMDB0092236",302060
"24018","HMDB0092237",302060
"24019","HMDB0092238",302060
"24020","HMDB0092239",302060
"24021","HMDB0092240",302060
"24022","HMDB0092241",302060
"24023","HMDB0092242",302060
"24024","HMDB0092243",302060
"24025","HMDB0092244",302060
"24026","HMDB0092245",302060
"24027","HMDB0092246",302060
"24028","HMDB0092247",302060
"24029","HMDB0092248",302060
"24030","HMDB0092249",302060
"24031","HMDB0092250",302060
"24032","HMDB0092251",302060
"24033","HMDB0092252",302060
"24034","HMDB0092253",302060
"24035","HMDB0092254",302060
"24036","HMDB0092255",302060
"24037","HMDB0092256",302060
"24038","HMDB0092257",302060
"24039","HMDB0092258",302060
"24040","HMDB0092259",302060
"24041","HMDB0092260",302060
"24042","HMDB0092261",302060
"24043","HMDB0092262",302060
"24044","HMDB0092263",302060
"24045","HMDB0092264",302060
"24046","HMDB0092265",302060
"24047","HMDB0092266",302060
"24048","HMDB0092267",302060
"24049","HMDB0092268",302060
"24050","HMDB0092269",302060
"24051","HMDB0092270",302060
"24052","HMDB0092271",302060
"24053","HMDB0092272",302060
"24054","HMDB0092273",302060
"24055","HMDB0092274",302060
"24056","HMDB0092275",302060
"24057","HMDB0092276",302060
"24058","HMDB0092277",302060
"24059","HMDB0092278",302060
"24060","HMDB0092279",302060
"24061","HMDB0092280",302060
"24062","HMDB0092281",302060
"24063","HMDB0092282",302060
"24064","HMDB0092283",302060
"24065","HMDB0092284",302060
"24066","HMDB0092285",302060
"24067","HMDB0092286",302060
"24068","HMDB0092287",302060
"24069","HMDB0092288",302060
"24070","HMDB0092289",302060
"24071","HMDB0092290",302060
"24072","HMDB0092291",302060
"24073","HMDB0092292",302060
"24074","HMDB0092293",302060
"24075","HMDB0092294",302060
"24076","HMDB0092295",302060
"24077","HMDB0092296",302060
"24078","HMDB0092297",302060
"24079","HMDB0092298",302060
"24080","HMDB0092299",302060
"24081","HMDB0092300",302060
"24082","HMDB0092301",302060
"24083","HMDB0092302",302060
"24084","HMDB0092303",302060
"24085","HMDB0092304",302060
"24086","HMDB0092305",302060
"24087","HMDB0092306",302060
"24088","HMDB0092307",302060
"24089","HMDB0092308",302060
"24090","HMDB0092309",302060
"24091","HMDB0092310",302060
"24092","HMDB0092311",302060
"24093","HMDB0092312",302060
"24094","HMDB0092313",302060
"24095","HMDB0092314",302060
"24096","HMDB0092315",302060
"24097","HMDB0092316",302060
"24098","HMDB0092317",302060
"24099","HMDB0092318",302060
"24100","HMDB0092319",302060
"24101","HMDB0092320",302060
"24102","HMDB0092321",302060
"24103","HMDB0092322",302060
"24104","HMDB0092323",302060
"24105","HMDB0092324",302060
"24106","HMDB0092325",302060
"24107","HMDB0092326",302060
"24108","HMDB0092327",302060
"24109","HMDB0092328",302060
"24110","HMDB0092329",302060
"24111","HMDB0092330",302060
"24112","HMDB0092331",302060
"24113","HMDB0092332",302060
"24114","HMDB0092333",302060
"24115","HMDB0092334",302060
"24116","HMDB0092335",302060
"24117","HMDB0092336",302060
"24118","HMDB0092337",302060
"24119","HMDB0092338",302060
"24120","HMDB0092339",302060
"24121","HMDB0092340",302060
"24122","HMDB0092341",302060
"24123","HMDB0092342",302060
"24124","HMDB0092343",302060
"24125","HMDB0092344",302060
"24126","HMDB0092345",302060
"24127","HMDB0092346",302060
"24128","HMDB0092347",302060
"24129","HMDB0092348",302060
"24130","HMDB0092349",302060
"24131","HMDB0092350",302060
"24132","HMDB0092351",302060
"24133","HMDB0092352",302060
"24134","HMDB0092353",302060
"24135","HMDB0092354",302060
"24136","HMDB0092355",302060
"24137","HMDB0092356",302060
"24138","HMDB0092357",302060
"24139","HMDB0092358",302060
"24140","HMDB0092359",302060
"24141","HMDB0092360",302060
"24142","HMDB0092361",302060
"24143","HMDB0092362",302060
"24144","HMDB0092363",302060
"24145","HMDB0092364",302060
"24146","HMDB0092365",302060
"24147","HMDB0092366",302060
"24148","HMDB0092367",302060
"24149","HMDB0092368",302060
"24150","HMDB0092369",302060
"24151","HMDB0092370",302060
"24152","HMDB0092371",302060
"24153","HMDB0092372",302060
"24154","HMDB0092373",302060
"24155","HMDB0092374",302060
"24156","HMDB0092375",302060
"24157","HMDB0092376",302060
"24158","HMDB0092377",302060
"24159","HMDB0092378",302060
"24160","HMDB0092379",302060
"24161","HMDB0092380",302060
"24162","HMDB0092381",302060
"24163","HMDB0092382",302060
"24164","HMDB0092383",302060
"24165","HMDB0092384",302060
"24166","HMDB0092385",302060
"24167","HMDB0092386",302060
"24168","HMDB0092387",302060
"24169","HMDB0092388",302060
"24170","HMDB0092389",302060
"24171","HMDB0092390",302060
"24172","HMDB0092391",302060
"24173","HMDB0092392",302060
"24174","HMDB0092393",302060
"24175","HMDB0092394",302060
"24176","HMDB0092395",302060
"24177","HMDB0092396",302060
"24178","HMDB0092397",302060
"24179","HMDB0092398",302060
"24180","HMDB0092399",302060
"24181","HMDB0092400",302060
"24182","HMDB0092401",302060
"24183","HMDB0092402",302060
"24184","HMDB0092403",302060
"24185","HMDB0092404",302060
"24186","HMDB0092405",302060
"24187","HMDB0092406",302060
"24188","HMDB0092407",302060
"24189","HMDB0092408",302060
"24190","HMDB0092409",302060
"24191","HMDB0092410",302060
"24192","HMDB0092411",302060
"24193","HMDB0092412",302060
"24194","HMDB0092413",302060
"24195","HMDB0092414",302060
"24196","HMDB0092415",302060
"24197","HMDB0092416",302060
"24198","HMDB0092417",302060
"24199","HMDB0092418",302060
"24200","HMDB0092419",302060
"24201","HMDB0092420",302060
"24202","HMDB0092421",302060
"24203","HMDB0092422",302060
"24204","HMDB0092423",302060
"24205","HMDB0092424",302060
"24206","HMDB0092425",302060
"24207","HMDB0092426",302060
"24208","HMDB0092427",302060
"24209","HMDB0092428",302060
"24210","HMDB0092429",302060
"24211","HMDB0092430",302060
"24212","HMDB0092431",302060
"24213","HMDB0092432",302060
"24214","HMDB0092433",302060
"24215","HMDB0092434",302060
"24216","HMDB0092435",302060
"24217","HMDB0092436",302060
"24218","HMDB0092437",302060
"24219","HMDB0092438",302060
"24220","HMDB0092439",302060
"24221","HMDB0092440",302060
"24222","HMDB0092441",302060
"24223","HMDB0092442",302060
"24224","HMDB0092443",302060
"24225","HMDB0092444",302060
"24226","HMDB0092445",302060
"24227","HMDB0092446",302060
"24228","HMDB0092447",302060
"24229","HMDB0092448",302060
"24230","HMDB0092449",302060
"24231","HMDB0092450",302060
"24232","HMDB0092451",302060
"24233","HMDB0092452",302060
"24234","HMDB0092453",302060
"24235","HMDB0092454",302060
"24236","HMDB0092455",302060
"24237","HMDB0092456",302060
"24238","HMDB0092457",302060
"24239","HMDB0092458",302060
"24240","HMDB0092459",302060
"24241","HMDB0092460",302060
"24242","HMDB0092461",302060
"24243","HMDB0092462",302060
"24244","HMDB0092463",302060
"24245","HMDB0092464",302060
"24246","HMDB0092465",302060
"24247","HMDB0092466",302060
"24248","HMDB0092467",302060
"24249","HMDB0092468",302060
"24250","HMDB0092469",302060
"24251","HMDB0092470",302060
"24252","HMDB0092471",302060
"24253","HMDB0092472",302060
"24254","HMDB0092473",302060
"24255","HMDB0092474",302060
"24256","HMDB0092475",302060
"24257","HMDB0092476",302060
"24258","HMDB0092477",302060
"24259","HMDB0092478",302060
"24260","HMDB0092479",302060
"24261","HMDB0092480",302060
"24262","HMDB0092481",302060
"24263","HMDB0092482",302060
"24264","HMDB0092483",302060
"24265","HMDB0092484",302060
"24266","HMDB0092485",302060
"24267","HMDB0092486",302060
"24268","HMDB0092487",302060
"24269","HMDB0092488",302060
"24270","HMDB0092489",302060
"24271","HMDB0092490",302060
"24272","HMDB0092491",302060
"24273","HMDB0092492",302060
"24274","HMDB0092493",302060
"24275","HMDB0092494",302060
"24276","HMDB0092495",302060
"24277","HMDB0092496",302060
"24278","HMDB0092497",302060
"24279","HMDB0092498",302060
"24280","HMDB0092499",302060
"24281","HMDB0092500",302060
"24282","HMDB0092501",302060
"24283","HMDB0092502",302060
"24284","HMDB0092503",302060
"24285","HMDB0092504",302060
"24286","HMDB0092505",302060
"24287","HMDB0092506",302060
"24288","HMDB0092507",302060
"24289","HMDB0092508",302060
"24290","HMDB0092509",302060
"24291","HMDB0092510",302060
"24292","HMDB0092511",302060
"24293","HMDB0092512",302060
"24294","HMDB0092513",302060
"24295","HMDB0092514",302060
"24296","HMDB0092515",302060
"24297","HMDB0092516",302060
"24298","HMDB0092517",302060
"24299","HMDB0092518",302060
"24300","HMDB0092519",302060
"24301","HMDB0092520",302060
"24302","HMDB0092521",302060
"24303","HMDB0092522",302060
"24304","HMDB0092523",302060
"24305","HMDB0092524",302060
"24306","HMDB0092525",302060
"24307","HMDB0092526",302060
"24308","HMDB0092527",302060
"24309","HMDB0092528",302060
"24310","HMDB0092529",302060
"24311","HMDB0092530",302060
"24312","HMDB0092531",302060
"24313","HMDB0092532",302060
"24314","HMDB0092533",302060
"24315","HMDB0092534",302060
"24316","HMDB0092535",302060
"24317","HMDB0092536",302060
"24318","HMDB0092537",302060
"24319","HMDB0092538",302060
"24320","HMDB0092539",302060
"24321","HMDB0092540",302060
"24322","HMDB0092541",302060
"24323","HMDB0092542",302060
"24324","HMDB0092543",302060
"24325","HMDB0092544",302060
"24326","HMDB0092545",302060
"24327","HMDB0092546",302060
"24328","HMDB0092547",302060
"24329","HMDB0092548",302060
"24330","HMDB0092549",302060
"24331","HMDB0092550",302060
"24332","HMDB0092551",302060
"24333","HMDB0092552",302060
"24334","HMDB0092553",302060
"24335","HMDB0092554",302060
"24336","HMDB0092555",302060
"24337","HMDB0092556",302060
"24338","HMDB0092557",302060
"24339","HMDB0092558",302060
"24340","HMDB0092559",302060
"24341","HMDB0092560",302060
"24342","HMDB0092561",302060
"24343","HMDB0092562",302060
"24344","HMDB0092563",302060
"24345","HMDB0092564",302060
"24346","HMDB0092565",302060
"24347","HMDB0092566",302060
"24348","HMDB0092567",302060
"24349","HMDB0092568",302060
"24350","HMDB0092569",302060
"24351","HMDB0092570",302060
"24352","HMDB0092571",302060
"24353","HMDB0092572",302060
"24354","HMDB0092573",302060
"24355","HMDB0092574",302060
"24356","HMDB0092575",302060
"24357","HMDB0092576",302060
"24358","HMDB0092577",302060
"24359","HMDB0092578",302060
"24360","HMDB0092579",302060
"24361","HMDB0092580",302060
"24362","HMDB0092581",302060
"24363","HMDB0092582",302060
"24364","HMDB0092583",302060
"24365","HMDB0092584",302060
"24366","HMDB0092585",302060
"24367","HMDB0092586",302060
"24368","HMDB0092587",302060
"24369","HMDB0092588",302060
"24370","HMDB0092589",302060
"24371","HMDB0092590",302060
"24372","HMDB0092591",302060
"24373","HMDB0092592",302060
"24374","HMDB0092593",302060
"24375","HMDB0092594",302060
"24376","HMDB0092595",302060
"24377","HMDB0092596",302060
"24378","HMDB0092597",302060
"24379","HMDB0092598",302060
"24380","HMDB0092599",302060
"24381","HMDB0092600",302060
"24382","HMDB0092601",302060
"24383","HMDB0092602",302060
"24384","HMDB0092603",302060
"24385","HMDB0092604",302060
"24386","HMDB0092605",302060
"24387","HMDB0092606",302060
"24388","HMDB0092607",302060
"24389","HMDB0092608",302060
"24390","HMDB0092609",302060
"24391","HMDB0092610",302060
"24392","HMDB0092611",302060
"24393","HMDB0092612",302060
"24394","HMDB0092613",302060
"24395","HMDB0092614",302060
"24396","HMDB0092615",302060
"24397","HMDB0092616",302060
"24398","HMDB0092617",302060
"24399","HMDB0092618",302060
"24400","HMDB0092619",302060
"24401","HMDB0092620",302060
"24402","HMDB0092621",302060
"24403","HMDB0092622",302060
"24404","HMDB0092623",302060
"24405","HMDB0092624",302060
"24406","HMDB0092625",302060
"24407","HMDB0092626",302060
"24408","HMDB0092627",302060
"24409","HMDB0092628",302060
"24410","HMDB0092629",302060
"24411","HMDB0092630",302060
"24412","HMDB0092631",302060
"24413","HMDB0092632",302060
"24414","HMDB0092633",302060
"24415","HMDB0092634",302060
"24416","HMDB0092635",302060
"24417","HMDB0092636",302060
"24418","HMDB0092637",302060
"24419","HMDB0092638",302060
"24420","HMDB0092639",302060
"24421","HMDB0092640",302060
"24422","HMDB0092641",302060
"24423","HMDB0092642",302060
"24424","HMDB0092643",302060
"24425","HMDB0092644",302060
"24426","HMDB0092645",302060
"24427","HMDB0092646",302060
"24428","HMDB0092647",302060
"24429","HMDB0092648",302060
"24430","HMDB0092649",302060
"24431","HMDB0092650",302060
"24432","HMDB0092651",302060
"24433","HMDB0092652",302060
"24434","HMDB0092653",302060
"24435","HMDB0092654",302060
"24436","HMDB0092655",302060
"24437","HMDB0092656",302060
"24438","HMDB0092657",302060
"24439","HMDB0092658",302060
"24440","HMDB0092659",302060
"24441","HMDB0092660",302060
"24442","HMDB0092661",302060
"24443","HMDB0092662",302060
"24444","HMDB0092663",302060
"24445","HMDB0092664",302060
"24446","HMDB0092665",302060
"24447","HMDB0092666",302060
"24448","HMDB0092667",302060
"24449","HMDB0092668",302060
"24450","HMDB0092669",302060
"24451","HMDB0092670",302060
"24452","HMDB0092671",302060
"24453","HMDB0092672",302060
"24454","HMDB0092673",302060
"24455","HMDB0092674",302060
"24456","HMDB0092675",302060
"24457","HMDB0092676",302060
"24458","HMDB0092677",302060
"24459","HMDB0092678",302060
"24460","HMDB0092679",302060
"24461","HMDB0092680",302060
"24462","HMDB0092681",302060
"24463","HMDB0092682",302060
"24464","HMDB0092683",302060
"24465","HMDB0092684",302060
"24466","HMDB0092685",302060
"24467","HMDB0092686",302060
"24468","HMDB0092687",302060
"24469","HMDB0092688",302060
"24470","HMDB0092689",302060
"24471","HMDB0092690",302060
"24472","HMDB0092691",302060
"24473","HMDB0092692",302060
"24474","HMDB0092693",302060
"24475","HMDB0092694",302060
"24476","HMDB0092695",302060
"24477","HMDB0092696",302060
"24478","HMDB0092697",302060
"24479","HMDB0092698",302060
"24480","HMDB0092699",302060
"24481","HMDB0092700",302060
"24482","HMDB0092701",302060
"24483","HMDB0092702",302060
"24484","HMDB0092703",302060
"24485","HMDB0092704",302060
"24486","HMDB0092705",302060
"24487","HMDB0092706",302060
"24488","HMDB0092707",302060
"24489","HMDB0092708",302060
"24490","HMDB0092709",302060
"24491","HMDB0092710",302060
"24492","HMDB0092711",302060
"24493","HMDB0092712",302060
"24494","HMDB0092713",302060
"24495","HMDB0092714",302060
"24496","HMDB0092715",302060
"24497","HMDB0092716",302060
"24498","HMDB0092717",302060
"24499","HMDB0092718",302060
"24500","HMDB0092719",302060
"24501","HMDB0092720",302060
"24502","HMDB0092721",302060
"24503","HMDB0092722",302060
"24504","HMDB0092723",302060
"24505","HMDB0092724",302060
"24506","HMDB0092725",302060
"24507","HMDB0092726",302060
"24508","HMDB0092727",302060
"24509","HMDB0092728",302060
"24510","HMDB0092729",302060
"24511","HMDB0092730",302060
"24512","HMDB0092731",302060
"24513","HMDB0092732",302060
"24514","HMDB0092733",302060
"24515","HMDB0092734",302060
"24516","HMDB0092735",302060
"24517","HMDB0092736",302060
"24518","HMDB0092737",302060
"24519","HMDB0092738",302060
"24520","HMDB0092739",302060
"24521","HMDB0092740",302060
"24522","HMDB0092741",302060
"24523","HMDB0092742",302060
"24524","HMDB0092743",302060
"24525","HMDB0092744",302060
"24526","HMDB0092745",302060
"24527","HMDB0092746",302060
"24528","HMDB0092747",302060
"24529","HMDB0092748",302060
"24530","HMDB0092749",302060
"24531","HMDB0092750",302060
"24532","HMDB0092751",302060
